iter	MultiClass
830	0.002362290485
831	0.0023597014
832	0.002357250865
833	0.002354986905
834	0.002350583519
835	0.002347972069
836	0.002345603126
837	0.002342582209
838	0.002339446813
839	0.002336375164
840	0.002332716935
841	0.00232903522
842	0.00232599745
843	0.002323435456
844	0.002320634663
845	0.002316590294
846	0.002314164894
847	0.002312023574
848	0.00230913828
849	0.002306556694
850	0.002303744273
851	0.002300338154
852	0.002297466795
853	0.00229522048
854	0.002292902864
855	0.00229126383
856	0.002287631542
857	0.002284603868
858	0.002282625194
859	0.002280368837
860	0.002276256747
861	0.002273148166
862	0.002269028095
863	0.002266467309
864	0.002263962199
865	0.002261964025
866	0.002257788525
867	0.002253715583
868	0.002250884384
869	0.002247690964
870	0.002242508115
871	0.002240250848
872	0.002237351307
873	0.002235369818
874	0.002232649605
875	0.002228962052
876	0.002225463161
877	0.00222236113
878	0.002219845805
879	0.002217828538
880	0.002215659699
881	0.002212878235
882	0.002211120947
883	0.002209615839
884	0.002207436145
885	0.002204112344
886	0.002202555222
887	0.002200320159
888	0.002198171561
889	0.002195687978
890	0.002193194038
891	0.00219045094
892	0.002188075288
893	0.002184913267
894	0.002181747344
895	0.002179378041
896	0.002175984225
897	0.002173324216
898	0.002170136686
899	0.002167591864
900	0.002164907279
901	0.002161441648
902	0.002159130563
903	0.00215566643
904	0.002153747796
905	0.00215130416
906	0.002148900488
907	0.002146505964
908	0.002142929181
909	0.002141049444
910	0.002138748931
911	0.002136721184
912	0.002135028303
913	0.002132164591
914	0.002130557324
915	0.002128220624
916	0.002125985014
917	0.002123361589
918	0.002120312478
919	0.002117165252
920	0.002114922466
921	0.00211288348
922	0.002110360998
923	0.00210690747
924	0.002103810629
925	0.002101813099
926	0.002099569347
927	0.002097017577
928	0.002095174441
929	0.002092958872
930	0.002090582903
931	0.002088690782
932	0.002086983341
933	0.002083813343
934	0.002081984345
935	0.002079631892
936	0.002077341653
937	0.002074296416
938	0.002071566093
939	0.002069511845
940	0.002066500003
941	0.002063862665
942	0.002062053019
943	0.002059324875
944	0.002057426533
945	0.002055244332
946	0.002052583102
947	0.002049511849
948	0.002047676335
949	0.002045985784
950	0.002043527602
951	0.002041280762
952	0.002038361997
953	0.00203467753
954	0.002032494826
955	0.002030768908
956	0.002029537496
957	0.002027887457
958	0.002025402253
959	0.002020236837
960	0.002017168931
961	0.002013863959
962	0.002010930635
963	0.002009332192
964	0.002007208359
965	0.002005827074
966	0.002002658186
967	0.002000876872
968	0.001997661569
969	0.001996146459
970	0.001994395214
971	0.001991388005
972	0.001989542421
973	0.001987673233
974	0.001985750805
975	0.0019835227
976	0.001981738122
977	0.001979121989
978	0.001977810388
979	0.001975662047
980	0.001973971879
981	0.001971952519
982	0.001969865259
983	0.001967622836
984	0.00196539839
985	0.00196390964
986	0.001961766068
987	0.001959803809
988	0.001957821844
989	0.001954613061
990	0.001952888982
991	0.001951324825
992	0.001948961211
993	0.001947620652
994	0.0019463478
995	0.001944711826
996	0.001943256915
997	0.00194139339
998	0.001939461094
999	0.001935976747
